user_input,retrieved_contexts,response,reference,answer_correctness,answer_relevancy,answer_similarity,faithfulness,context_precision,context_recall
What leads to driving challenges in AMD patients?,"['Driving difficulties in patients with age-related macular degeneration arise mainly from loss of central vision and related visual deficits—blurred vision, reduced ability to see what they are directly fixating on, impaired motion sensitivity and poor spatial perception—which together reduce observation and reaction abilities, worsen lane-keeping, gap selection and traffic‑signal responses, and ultimately degrade driving performance and safety.']","Driving challenges in AMD patients are primarily caused by loss of central vision and related deficits—blurred vision, reduced fixation clarity, impaired motion sensitivity and poor spatial perception—which together diminish observation and reaction abilities, worsen lane‑keeping, gap selection and traffic‑signal responses, and thus degrade driving performance and safety.","Central vision loss in AMD reduces road visibility, causing driving challenges.",0.9841110011778693,0.9673162851605687,0.936444004711477,0.9166666666666666,0.9999999999,1.0
How does pigment hyperplasia develop in dry AMD?,"['In dry AMD, pigment hyperplasia reflects a reactive change of the retinal pigment epithelium driven by chronic insults—drusen accumulation, impaired autophagy and lysosomal clearance, tight‑junction disruption and complement‑mediated inflammation—that cause RPE dysfunction, cell migration and focal proliferation or pigment clumping; over time these processes progress to RPE atrophy, photoreceptor degeneration and vision loss.']","In dry AMD, pigment hyperplasia arises as a reactive RPE response to chronic insults—drusen accumulation, impaired autophagy/lysosomal clearance, tight‑junction disruption and complement‑mediated inflammation—leading to RPE dysfunction, cell migration and focal proliferation or pigment clumping that can later progress to RPE atrophy and photoreceptor loss.",Retinal pigment epithelium overgrowth in dry AMD leads to pigment hyperplasia.,0.6054048966801726,0.9540123365834622,0.9216195867206903,1.0,0.9999999999,1.0
Why do leafy greens reduce AMD risk?,"['Regularly eating dark leafy greens and similar vegetables is linked with a lower risk of age-related macular degeneration and reduced visual impairment; diets high in these foods are associated with prevention of developing the disease. Because AMD causes progressive central vision loss and blindness and is worsened by factors such as smoking, high blood pressure, inflammation and certain systemic or genetic vulnerabilities, a protective diet rich in leafy greens can help lower overall risk and preserve vision.']","Leafy greens likely reduce AMD risk because they are rich in carotenoids (like lutein and zeaxanthin), antioxidants, and anti-inflammatory nutrients that concentrate in the retina, help protect macular cells from oxidative damage and inflammation, and thus lower the likelihood of progressive central vision loss.","Leafy greens supply lutein and zeaxanthin, which protect the macula from oxidative damage.",0.6968963575261446,0.958715494426699,0.9125854301045779,0.125,0.9999999999,0.0
How does a retinal fold distort vision in AMD?,"['In AMD, a retinal fold physically warps the macula, displacing the light‑sensing cells and their support layer so that images falling on that area become wavy, blurred or missing; this produces central distortion (wavy lines, blind spots) that interferes with reading, driving, spatial perception and other daily tasks and contributes to progressive central vision loss and greater dependence.']","A retinal fold in AMD physically warps the macula, displacing photoreceptors and their support layer so that images falling on the affected area are rendered wavy, blurred or missing, producing central distortion (metamorphopsia and scotomas) that impairs reading, driving and other daily tasks and accelerates dependence.","A retinal fold bends the macula, warping central vision in AMD.",0.486649165918527,0.869767121841388,0.9461684395362986,0.8181818181818182,0.9999999999,1.0
What causes gene therapy to be a potential AMD treatment?,"['Gene therapy is seen as a potential treatment for AMD because it can address the genetic and degenerative processes that drive macular disease, has shown promise for inherited, neovascular, and photoreceptor-related retinal disorders, and can deliver therapeutic genes locally to the eye—an immune‑privileged, highly compartmentalized organ—often via viral vectors, which may offer longer‑lasting vision benefits and reduce the need for frequent injections; however, immune reactions, inflammation, vector infection risks, and insertional mutagenesis remain important challenges.']","Gene therapy is a potential AMD treatment because it can locally deliver therapeutic genes to the immune‑privileged eye to address underlying genetic and degenerative processes (including inherited, neovascular, and photoreceptor-related pathology), potentially providing longer‑lasting benefits and fewer injections, though challenges include immune reactions, inflammation, vector infection risks, and insertional mutagenesis.","Gene therapy targets genetic defects, potentially repairing retinal damage in AMD.",0.42093577163059487,0.9784710210181288,0.9337649793032666,1.0,0.9999999999,1.0
How does vascular leakage worsen wet AMD?,"['In wet AMD, abnormal new choroidal blood vessels grow beneath the macula and are prone to leaking fluid and blood into and under the retina; this exudation and resulting macular edema disrupts the normal retinal architecture, damages photoreceptors, promotes scarring, and rapidly reduces central visual acuity. Factors such as VEGF and angiopoietin‑2 increase vessel permeability and worsen leakage, while treatments that block these signals—most commonly intravitreal anti‑VEGF agents—reduce leakage, limit edema and hemorrhage, and help preserve or improve vision.']","Vascular leakage in wet AMD allows blood and fluid from abnormal choroidal neovascular vessels to accumulate under and within the macula, causing macular edema that disrupts retinal architecture, damages photoreceptors, promotes scarring, and rapidly reduces central visual acuity.","Vascular leakage floods the retina with fluid, increasing damage and vision loss in wet AMD.",0.8758232856211359,0.9264405624757913,0.9318645710559725,0.8333333333333334,0.9999999999,1.0
Why does occupational therapy improve AMD patient independence?,"['Age-related macular degeneration causes central vision loss that leads to difficulty reading, driving, poor spatial perception and increased dependence on others; occupational therapy targets these functional losses by teaching compensatory strategies, training mobility and daily tasks, addressing the emotional and psychosocial impact, and introducing assistive technologies and environmental adaptations, all of which improve visual function and practical abilities and thereby restore greater independence.']","Occupational therapy improves independence in AMD by teaching compensatory strategies, mobility and daily living skills, addressing emotional/psychosocial impacts, and introducing assistive technologies and environmental adaptations that together enhance functional visual performance and practical abilities.","Occupational therapy teaches adaptive techniques, compensating for vision loss and boosting independence.",0.4437533321692133,0.971584851869198,0.917870471533996,1.0,0.9999999999,1.0
How does photoreceptor degeneration lead to vision loss in AMD?,"['In AMD, accumulation of drusen and dysfunction of the retinal pigment epithelium together with oxidative stress and inflammation damage and kill photoreceptors in the macula; when these light‑sensing cells degenerate—especially in the fovea—central visual processing fails, producing blurred or missing central vision that progressively worsens and can lead to severe vision loss or blindness.']","Photoreceptor degeneration in AMD—driven by drusen accumulation, RPE dysfunction, oxidative stress, and inflammation—destroys the light‑sensing cells in the macula (especially the fovea), causing loss of central visual processing and resulting in progressively blurred or missing central vision that can lead to severe vision loss or blindness.","Photoreceptor degeneration stops light detection, causing permanent vision loss in AMD.",0.230016704713631,0.9496150313918629,0.920066818854524,1.0,0.9999999999,1.0
What leads to better AMD outcomes with fish consumption?,"['Regular fish consumption—particularly fatty fish—is associated with better AMD outcomes, including reduced risk of overall, early, and late age-related macular degeneration and an overall improvement in AMD risk.']","Regular consumption of fish—especially fatty fish—appears to improve AMD outcomes, likely due to nutrients in fatty fish (such as omega-3 fatty acids) that are associated with reduced risk of overall, early, and late age-related macular degeneration.","Fish provides omega-3s, reducing retinal inflammation and improving AMD outcomes.",0.9799719122490631,0.9026242144739504,0.9198876489962522,0.16666666666666666,0.9999999999,0.0
How does retinal detachment occur in wet AMD?,"['In wet AMD, abnormal choroidal and retinal neovascularization leaks fluid and blood beneath the retina, producing an exudative (serous) detachment or thick submacular hemorrhage that lifts the sensory retina. Bleeding, fibrovascular scarring and traction from neovascular tissue can then create retinal breaks or tractional detachments, and inflammation or proliferative vitreoretinopathy may exacerbate the process. Treatments such as intravitreal injections or implants, although necessary for therapy, carry a small risk of iatrogenic detachment, which can lead to local hypoxia, photoreceptor loss and potentially severe, irreversible vision loss.']","In wet AMD, abnormal choroidal and retinal neovascularization leaks fluid and blood beneath the retina, causing serous or hemorrhagic subretinal detachment and, with subsequent bleeding, fibrovascular scarring, traction, inflammation or iatrogenic injury from treatments, can produce retinal breaks or tractional detachments leading to hypoxia and photoreceptor loss.","Fluid pressure in wet AMD lifts the retina, leading to detachment.",0.22260215519612211,0.9111067944083023,0.8904086207844885,0.6,0.9999999999,1.0
Why do electronic magnifiers help AMD patients read?,"['Age-related macular degeneration damages the macula and causes central vision loss that makes reading difficult. Electronic magnifiers enlarge and enhance text (brightness and contrast), effectively boosting acuity into a range (about 20/63–20/98) that lets many people resolve letters using remaining peripheral vision. By making print legible again, these devices reduce reading difficulty, increase independence, and restore functional vision for everyday tasks despite irreversible macular damage.']","Electronic magnifiers enlarge text and enhance brightness/contrast, effectively improving visual acuity into a range (about 20/63–20/98) that lets many people with macular damage use remaining peripheral vision to resolve letters and read, thereby reducing reading difficulty and restoring functional vision.","Electronic magnifiers enlarge text, overcoming central vision loss in AMD.",0.3988662763336866,0.9018676610736964,0.9287994606452592,1.0,0.9999999999,1.0
How does vascular occlusion affect AMD vision?,"['Retinal vascular occlusion — a blockage of blood vessels in the retina — compounds macular damage in AMD by reducing blood flow and promoting ischemia and exudation, which worsens central vision and overall visual function (increasing blurring, reading and driving difficulties) and can accelerate permanent vision loss or blindness; occlusions can be precipitated or aggravated by systemic vascular or immune factors and some interventions, so their occurrence typically worsens AMD symptoms and prognosis.']","Retinal vascular occlusion worsens AMD vision by reducing retinal blood flow and causing ischemia and exudation, which increase central visual blurring and functional deficits (e.g., reading, driving) and can accelerate permanent vision loss.","Vascular occlusion blocks retinal blood flow, starving cells and worsening vision in AMD.",0.37142452652162694,,0.9402435606319622,1.0,0.9999999999,1.0
What causes AREDS supplements to slow AMD progression?,"['AREDS supplements are a form of nutritional therapy that slow AMD progression by modifying the disease process in patients with intermediate or high‑risk (AREDS category 3–4) and dry AMD. By influencing drusen‑related pathology and factors that drive progression (including processes linked to complement overactivation), and through effects that interact with a patient’s genotype, supplementation reduces the likelihood of conversion to advanced atrophy and vision loss, improving outcomes and quality‑adjusted life years.']",AREDS supplements slow AMD progression by modifying drusen‑related pathology and other disease processes—including dampening factors that drive progression such as complement overactivation—and through genotype‑dependent effects that together reduce conversion to advanced atrophy and vision loss.,"AREDS supplements provide antioxidants, reducing oxidative damage and slowing AMD progression.",0.3740266913599424,0.957324121273842,0.9507654752862857,0.8333333333333334,0.9999999999,0.0
How does pigment atrophy impair vision in dry AMD?,"['In dry AMD, pigment atrophy reflects loss and dysfunction of the retinal pigment epithelium that normally supports and nourishes photoreceptors; when these pigmented cells degenerate, photoreceptors deteriorate, retinal health and function decline, and this produces reduced visual acuity, impaired central and spatial vision, and progressive vision loss that can lead to severe sight impairment and reduced quality of life.']","In dry AMD, pigment atrophy—loss and dysfunction of the retinal pigment epithelium—deprives photoreceptors of essential support and nourishment, causing photoreceptor deterioration, reduced visual acuity, impaired central and spatial vision, progressive vision loss, and ultimately severe sight impairment.","Pigment atrophy destroys retinal support cells, leading to vision impairment in dry AMD.",0.9835328803249199,0.9499279114553169,0.9341315212996797,1.0,0.9999999999,1.0
Why do bold markers assist AMD patients with writing?,"['Because AMD commonly produces central vision loss, blurred vision and difficulty reading, using bold, high-contrast markers makes letters and lines thicker and easier to resolve with reduced central detail; that improved visibility and contrast helps patients judge letter shapes and spacing more accurately, reduces frustration and reliance on others, and thereby improves their ability to write.']","Bold, high-contrast markers increase letter and line thickness and contrast, compensating for reduced central detail in AMD so patients can better resolve letter shapes and spacing, reduce frustration and reliance on others, and thereby improve their ability to write.","Bold markers enhance visibility, compensating for central vision loss in AMD.",0.7614592741460059,0.940744214219562,0.9281900377604942,1.0,0.9999999999,1.0
How does diabetes potentially affect AMD?,"['Diabetes can increase the risk of developing and accelerate the progression of age-related macular degeneration by damaging retinal and choroidal blood vessels, altering choroidal blood flow and vascular structure, and promoting harmful metabolic byproducts; coexisting diabetic retinal disease and macular edema can further worsen central vision and reduce quality of life for people with AMD.']","Diabetes may increase risk for and accelerate progression of AMD by damaging retinal and choroidal blood vessels, altering choroidal blood flow and vascular architecture, and promoting harmful metabolic byproducts, while coexisting diabetic retinal disease and macular edema can further worsen central vision and quality of life.","Diabetes may damage retinal vessels through poor blood sugar control, potentially increasing AMD risk.",0.4355348382112605,0.9579707831357337,0.942491049913524,1.0,0.9999999999,1.0
What leads to reduced night vision in AMD?,"['In age-related macular degeneration, damage to the macula and supporting retinal pigment epithelium impairs photoreceptor function and disrupts the visual cycle—including inadequate regeneration of the visual pigment rhodopsin—so the retina cannot respond normally in low light, causing reduced night vision or night blindness.']","In AMD, damage to the macula and retinal pigment epithelium impairs photoreceptor function and disrupts the visual cycle—including inadequate regeneration of rhodopsin—so the retina cannot respond normally in low light, causing reduced night vision.","Macular damage in AMD impairs rod cell function, reducing night vision.",0.7342434937371554,0.9387276381759038,0.9370234079306955,1.0,0.9999999999,1.0
How does high cholesterol contribute to AMD?,"['Elevated blood lipids—especially altered high‑density lipoprotein (HDL) levels—are linked to greater risk of age‑related macular degeneration: high‑fat, high‑cholesterol diets and disturbed lipid metabolism promote harmful changes in retinal protein and lipid composition, leading to accumulation of lipid‑rich deposits beneath the retina that damage the retinal pigment epithelium and photoreceptors; systemic inflammation and genetic factors that affect lipid handling further modulate this risk, so cholesterol, diet, and inflammatory status together contribute to AMD development and progression.']","High cholesterol promotes AMD by altering systemic and retinal lipid metabolism—especially HDL dysfunction—leading to lipid‑rich deposits beneath the retina, inflammation, and damage to the retinal pigment epithelium and photoreceptors, with genetic and dietary factors modulating this risk.","High cholesterol promotes lipid buildup in the retina, increasing AMD risk.",0.3723802077556765,0.9452025840728678,0.9440662855681605,0.375,0.9999999999,1.0
Why does wet AMD lead to legal blindness?,"['Wet (neovascular) age-related macular degeneration causes abnormal new blood vessels beneath the macula to leak fluid and blood, producing exudation, scarring and loss of photoreceptors in the central retina; this damages central vision and produces severe blurring and distortion that is progressive and often irreversible, and in late stages (including geographic atrophy or extensive retinal degeneration) the central vision loss is severe enough to meet legal criteria for blindness.']","Wet (neovascular) AMD leads to legal blindness because abnormal new blood vessels beneath the macula leak fluid and blood, causing exudation, scarring, progressive loss of central photoreceptors and extensive retinal degeneration (including geographic atrophy) that severely and often irreversibly impairs central vision to the level meeting legal criteria.","Severe macular damage from wet AMD reduces central acuity, leading to legal blindness.",0.447754772673081,,0.9338762335494669,1.0,0.9999999999,1.0
How does family history influence AMD likelihood?,"['A family history of age-related macular degeneration is a important nonmodifiable risk factor: individuals with affected relatives are more likely to develop AMD, are at higher risk of the neovascular (“wet”) form and choroidal neovascularization, and may experience greater disease severity or faster progression compared with those without a family history.']",A family history of age-related macular degeneration is an important nonmodifiable risk factor that increases an individual’s likelihood of developing AMD—particularly the neovascular (“wet”) form and choroidal neovascularization—and is associated with greater severity and faster progression compared with those without affected relatives.,"Genetic variants from family history increase susceptibility, raising AMD likelihood.",0.520808927785602,0.8908155790783571,0.8832357111424076,1.0,0.9999999999,0.0
What causes difficulty recognizing faces in AMD?,"['Difficulty recognizing faces in age-related macular degeneration is caused by macular damage that produces central vision loss—leading to blurred, distorted facial features and an inability to see things looked at directly (as occurs in geographic atrophy and other AMD forms)—resulting in low vision that impairs face recognition.']","Difficulty recognizing faces in AMD is caused by macular damage that produces central vision loss—leading to blurred, distorted facial features and an inability to see things looked at directly, which impairs face recognition.","Central vision loss in AMD impairs fine detail perception, making face recognition difficult.",0.982773940848053,0.9999999999999996,0.9310957633922121,1.0,0.9999999999,1.0
How does obesity affect AMD progression?,"['Obesity increases the risk of developing and accelerates progression of age-related macular degeneration, including advancement to late-stage disease, by promoting systemic inflammation, oxidative stress, lipid abnormalities, microvascular aging, neuroinflammation and pathological retinal angiogenesis, all of which contribute to neuronal degeneration and worsening visual function.']","Obesity worsens AMD and accelerates progression to late-stage disease by promoting systemic inflammation, oxidative stress, lipid abnormalities, microvascular aging, neuroinflammation, and pathological retinal angiogenesis that drive neuronal degeneration and visual decline.","Obesity increases inflammation and oxidative stress, accelerating AMD progression.",0.6642415672438325,0.9521067005067181,0.9426805546896158,0.8,0.9999999999,1.0
Why does dry AMD lead to slower vision loss than wet AMD?,"['Dry (atrophic) AMD causes gradual central vision loss because it reflects slow degeneration and atrophy of the retinal pigment epithelium and overlying photoreceptors, whereas wet (neovascular) AMD involves abnormal new choroidal blood vessels that leak fluid and blood, causing sudden exudation, scarring and more rapid central vision loss; the bleeding and fluid accumulation in the wet form therefore produce faster, often abrupt vision decline.']","Dry AMD causes slower vision loss because it reflects gradual degeneration and atrophy of the retinal pigment epithelium and overlying photoreceptors, whereas wet AMD produces rapid vision decline due to abnormal new choroidal blood vessels that leak fluid and blood, causing sudden exudation and scarring.","Dry AMD progresses gradually via drusen buildup, while wet AMD causes rapid damage from leakage.",0.48350661116809507,0.9497499314101164,0.9340264446723803,1.0,0.9999999999,1.0
How does sunlight exposure worsen dry AMD?,"['Chronic or high levels of sunlight exposure — including both past and ongoing exposure — increase the risk of age-related macular degeneration and can accelerate progression of the dry form, promoting advancement from early to late stages and greater macular damage with attendant central vision loss.']","Chronic or high levels of sunlight exposure worsen dry AMD by increasing retinal damage and accelerating progression from early to late dry stages, leading to greater macular damage and central vision loss.","Sunlight increases oxidative damage to the retina, worsening dry AMD over time.",0.23463519364025315,0.9510883545768247,0.9385407745610126,0.6,0.9999999999,0.0
What leads to improved AMD management with diet?,"['Improved management of age-related macular degeneration is supported by dietary patterns rich in antioxidants, vitamins, minerals, omega‑3 fatty acids and carotenoids that boost macular pigment and retinal health; low‑glycemic and seafood-rich diets that favorably modulate the gut microbiota can reduce risk and slow progression, complementing medical care and lowering the likelihood of vision loss.']","Improved AMD management with diet is achieved by consuming antioxidant-, vitamin-, mineral-, omega‑3 fatty acid‑ and carotenoid‑rich foods (e.g., seafood and produce), adopting low‑glycemic and seafood‑rich dietary patterns that boost macular pigment and retinal health, and favorably modulate the gut microbiota to reduce risk and slow progression.","A nutrient-rich diet reduces oxidative stress, improving AMD management outcomes.",0.22798562980679357,0.9704219454320137,0.9119425192271743,0.8333333333333334,0.9999999999,0.0
How does blood pressure control benefit AMD patients?,"['Keeping blood pressure well controlled benefits people with age-related macular degeneration by reducing vascular stress in the retina, helping preserve choroidal blood flow and vascular balance, and thereby slowing disease progression and the risk of vision loss; additionally, some commonly used AMD treatments can raise blood pressure, so monitoring and managing hypertension supports both retinal health and the safe use of those therapies.']","Controlling blood pressure in AMD patients reduces retinal vascular stress, helps preserve choroidal blood flow and vascular balance to slow disease progression and vision loss, and minimizes risks associated with blood-pressure–elevating AMD treatments by enabling safer monitoring and management.","Blood pressure control reduces retinal vascular damage, slowing AMD progression.",0.7997770464923348,0.9815405882679159,0.9490957147096626,1.0,0.9999999999,1.0
Why does wet AMD cause more severe distortion than dry AMD?,"['Wet AMD causes more severe distortion because it involves abnormal new blood vessel growth beneath the macula that leaks fluid and blood (exudation), producing rapid swelling, disruption, and scarring of central retinal tissue; this acute, space‑occupying damage deforms the retinal architecture and warps vision far more dramatically than the slower drusen accumulation and atrophic changes seen in dry AMD.']","Wet AMD causes more severe distortion because abnormal new blood vessels grow beneath the macula and leak fluid and blood, producing rapid swelling, disruption, and scarring that acutely deforms retinal architecture and warps central vision more dramatically than the slower drusen accumulation and atrophic changes in dry AMD.",Wet AMD’s rapid fluid leakage warps the macula more severely than dry AMD’s gradual changes.,0.981246891486262,0.9829043317308771,0.9249875659450477,1.0,0.9999999999,1.0
How does aging affect the efficacy of AMD treatments?,"['Aging drives retinal and RPE degeneration, inflammation, mitochondrial and autophagy decline, vascular stiffening and lipid accumulation that promote AMD onset and progression; by increasing disease severity and impairing cellular and tissue responsiveness, these age-related changes tend to blunt treatment responses and limit visual gains, often requiring more intensive or tailored regimens and alternative agents to achieve optimal efficacy in older patients.']","Aging-related retinal and RPE degeneration, inflammation, mitochondrial and autophagy decline, vascular stiffening, and lipid accumulation increase AMD severity and impair cellular/tissue responsiveness, thereby blunting treatment responses and often necessitating more intensive, tailored, or alternative regimens to achieve optimal visual gains in older patients.","Aging reduces retinal resilience, potentially lowering the efficacy of AMD treatments.",0.22632796655360476,0.9128599573516419,0.9053118662144191,1.0,0.9999999999,1.0
What causes the need for frequent anti-VEGF injections in wet AMD?,"['Wet AMD is driven by VEGF-mediated choroidal neovascularization and recurrent fluid leakage that threaten central vision; intravitreal anti‑VEGF drugs effectively suppress this activity but do not cure the underlying, chronic VEGF production, so disease activity typically recurs and requires repeated injections to maintain control and prevent vision loss—leading to a high treatment burden, risks, and cost, which is why longer‑acting agents, alternative pathways, sustained‑release implants and gene therapies are being pursued to reduce injection frequency.']","Frequent anti‑VEGF injections are needed because wet AMD is driven by chronic, ongoing VEGF-mediated choroidal neovascularization and recurrent fluid leakage—anti‑VEGF drugs suppress but do not cure persistent VEGF production, so disease activity typically recurs and requires repeated treatment to maintain control and prevent vision loss.",Recurrent blood vessel growth in wet AMD requires frequent anti-VEGF injections to control leakage.,0.9861750744080013,0.974107937174558,0.9447002976320052,0.75,0.9999999999,1.0
How does retinal pigment epithelium damage lead to AMD?,"['Damage to the retinal pigment epithelium (RPE) undermines its essential support of the light-sensing photoreceptors—disrupting nutrient transport, waste clearance, and metabolic homeostasis—leading to RPE dysfunction and cell loss that destabilize the outer retina, drive retinal degeneration and geographic atrophy, and can provoke abnormal blood-vessel growth; these changes produce the progressive central vision loss and eventual blindness that define age-related macular degeneration, and interventions that restore functional RPE can slow or prevent this degenerative cascade.']","Damage to the retinal pigment epithelium (RPE) disrupts nutrient transport, waste clearance, and metabolic homeostasis for photoreceptors, causing RPE dysfunction and loss that destabilize the outer retina, drive retinal degeneration and geographic atrophy, can provoke abnormal blood-vessel growth, and ultimately produce the central vision loss characteristic of age-related macular degeneration.","Retinal pigment epithelium damage disrupts photoreceptor support, initiating AMD progression.",0.22541309805395354,0.9048856689432331,0.9016193043668329,1.0,0.9999999999,1.0
Why does intermediate AMD increase monitoring frequency?,"['Intermediate AMD carries a higher short-term risk of progressing to sight‑threatening late disease—including fluid/exudation and new abnormal blood vessels—that can cause rapid, often irreversible central vision loss. Because progression can be sudden but is more treatable if caught early, patients with intermediate changes in the retina (such as large drusen or subretinal deposits) are monitored more frequently with clinic exams, imaging and sometimes home monitoring so that therapy can be started promptly to preserve vision.']","Because intermediate AMD carries a higher short-term risk of suddenly progressing to sight‑threatening late disease (such as exudation or neovascularization) that causes rapid, often irreversible central vision loss but is more treatable if detected early, patients with intermediate retinal changes (e.g., large drusen or subretinal deposits) are monitored more frequently with exams, imaging, and home monitoring so therapy can be started promptly.","Intermediate AMD’s larger drusen raise progression risk, necessitating more frequent monitoring.",0.3607446246968436,0.8895645436301257,0.897523953332829,0.8571428571428571,0.9999999999,1.0
How does inflammation contribute to AMD severity?,"['Chronic inflammation worsens AMD by driving retinal cell damage and death, promoting abnormal choroidal blood-vessel growth and leakage, and reducing responsiveness to therapies such as anti‑VEGF, all of which accelerate vision loss; inflammatory cytokines and complement dysregulation amplify these processes, and systemic inflammation markers are associated with greater risk and progression, so controlling ocular inflammation can lessen disease severity.']","Chronic inflammation worsens AMD by driving retinal cell damage and death, promoting abnormal and leaky choroidal neovascularization, reducing responsiveness to anti‑VEGF therapy, and—via inflammatory cytokines, complement dysregulation, and systemic inflammatory markers—accelerating disease progression and vision loss.","Inflammation damages retinal tissues, accelerating cell loss and AMD severity.",0.6413113495081906,0.9258810573791202,0.9288817616691263,1.0,0.9999999999,1.0
How does aging lead to drusen formation in AMD?,"['As tissues age, retinal pigment epithelium cells and their homeostatic systems (autophagy, mitochondrial function and proteostasis) lose efficiency, reducing clearance of lipids and protein waste; combined with weakening of barrier integrity and chronic low‑grade inflammation including complement activation, these changes promote extracellular accumulation of lipid‑protein deposits between the RPE and Bruch’s membrane, forming drusen that drive AMD development and progression.']","With aging, diminished RPE homeostatic functions (autophagy, mitochondrial function, proteostasis) impair clearance of lipid and protein waste while barrier weakening and chronic low‑grade inflammation (including complement activation) promote extracellular accumulation of lipid–protein deposits between the RPE and Bruch’s membrane, forming drusen that drive AMD.","Aging impairs retinal waste clearance, causing lipid and protein buildup as drusen in AMD.",0.5527417964141607,0.8617395909105975,0.9252018265379047,1.0,0.9999999999,1.0
Why does wet AMD cause faster vision loss than dry AMD?,"['Wet AMD causes faster vision loss because it involves abnormal new blood vessels under the retina that leak fluid and blood and produce rapid photoreceptor damage and scarring, leading to sudden central vision decline; dry AMD instead causes slower, progressive loss from gradual retinal pigment epithelium and photoreceptor atrophy (often with drusen and geographic atrophy), so central vision deteriorates more gradually.']","Wet AMD causes faster vision loss because abnormal new blood vessels grow beneath the retina and leak fluid and blood, causing rapid photoreceptor damage and scarring that abruptly impairs central vision, whereas dry AMD produces slower, progressive atrophy of the retinal pigment epithelium and photoreceptors (often with drusen and geographic atrophy).","Wet AMD’s abnormal blood vessels leak rapidly, damaging the macula faster than dry AMD’s gradual drusen buildup.",0.9810012814306739,0.9404490161533867,0.9240051257226953,1.0,0.9999999999,1.0
How does smoking exacerbate retinal damage in AMD?,"['Smoking worsens retinal damage in AMD by driving oxidative stress and inflammation that increase reactive oxygen species, accelerate microvascular aging, and promote retinal pigment epithelium loss and photodamage; these effects hasten progression to late and neovascular forms, worsen vision and treatment outcomes, and quitting smoking can reduce the risk of advanced atrophic changes.']","Smoking exacerbates retinal damage in AMD by driving oxidative stress and inflammation that raise reactive oxygen species, accelerate microvascular aging, and promote retinal pigment epithelium loss and photoreceptor damage, thereby hastening progression to advanced (atrophic and neovascular) forms, worsening vision and treatment outcomes, while quitting reduces risk of advanced atrophic changes.","Smoking increases free radicals, accelerating retinal cell damage and AMD progression.",0.6604784410747127,0.9855245302741064,0.9276280500131362,0.8888888888888888,0.9999999999,1.0
What leads to improved vision stability with anti-VEGF in wet AMD?,"['Improved vision stability with anti-VEGF therapy in wet AMD results from blocking VEGF-driven neovascularization and vascular leakage, which reduces macular thickness and preserves central vision; durability and consistency of effect are enhanced by long-acting or sustained-release formulations, higher-affinity or optimized anti-VEGF variants, and agents that also stabilize the vasculature (for example targeting the Ang‑2/Tie pathway), all of which prolong therapeutic benefit and lessen the need for frequent injections.']","Improved vision stability with anti‑VEGF in wet AMD results from blocking VEGF-driven neovascularization and vascular leakage—which reduces macular thickness and preserves central vision—and is prolonged by long‑acting/sustained‑release formulations, higher‑affinity/optimized anti‑VEGF variants, and agents that also stabilize vasculature (e.g., targeting the Ang‑2/Tie pathway).","Anti-VEGF reduces blood vessel leakage, stabilizing the macula and improving vision consistency in wet AMD.",0.7356426021752449,0.9724926365605957,0.9425704087009796,1.0,0.9999999999,1.0
How does UV light contribute to AMD progression?,"['Cumulative solar and total UV exposure is linked to early age-related macular degeneration and other age-related eye diseases: high amounts of UV can damage retinal tissues and impair vision, promoting retinal pigment epithelium dysfunction and drusen-related changes that drive progression of macular degeneration.']","Cumulative solar and total UV exposure can damage retinal tissues—promoting retinal pigment epithelium dysfunction, drusen formation, and other age-related changes—that together increase risk of early AMD and may drive its progression.","UV light generates oxidative stress, damaging retinal cells and hastening AMD progression.",0.2278264416260697,0.8464428888119152,0.9113095581857069,0.5,0.9999999999,1.0
Why does dry AMD increase the risk of geographic atrophy?,"['Dry (non‑neovascular) age‑related macular degeneration involves drusen accumulation and progressive degeneration of the retinal pigment epithelium and photoreceptors; together with choriocapillaris impairment, inflammation and genetic susceptibility, these changes drive the tissue loss that characterizes geographic atrophy, making dry AMD a major precursor and increasing the likelihood of developing geographic atrophy and central vision loss.']","Dry AMD increases the risk of geographic atrophy because accumulation of drusen, progressive degeneration of the retinal pigment epithelium and photoreceptors, choriocapillaris impairment, inflammation, and genetic susceptibility collectively drive tissue loss that culminates in geographic atrophy and central vision loss.","Dry AMD’s drusen accumulation kills retinal pigment epithelium, leading to geographic atrophy.",0.448460447140564,0.9915952438951652,0.9366989314193989,1.0,0.9999999999,1.0
How does the AREDS formula reduce AMD advancement?,"['The AREDS formula, supported by the AREDS/AREDS2 trials, slows progression of age-related macular degeneration and lowers the absolute risk of severe visual loss by about 6 percentage points, delaying advancement to advanced stages for many patients; however, certain formulations can cause side effects and have been linked with altered risk of neovascular (wet) AMD in some contexts, so choice and monitoring matter.']","The AREDS formula (antioxidant vitamins C and E, beta-carotene or lutein/zeaxanthin, zinc, and copper) is thought to slow AMD progression by reducing oxidative stress and retinal damage—thereby lowering the absolute risk of severe vision loss by about 6 percentage points and delaying advancement to advanced stages—though formulations and monitoring matter due to side effects and variable effects on neovascular AMD risk.","The AREDS formula delivers antioxidants, neutralizing damage and slowing AMD advancement.",0.5087344847707438,0.0,0.9440288481738843,0.7142857142857143,0.9999999999,0.0
