question,answer,contexts,with_context_answer,without_context_answer,with_context_parsed,without_context_parsed,standardized_answer,context_impact,is_cause_effect,mentions_specific_condition,mentions_therapy,about_disease_mechanism
Which vascular condition is a known AMD risk factor? a) Hypotension b) Hypertension c) Varicose veins d) Anemia,b) Hypertension,"Hypertension is a recognized vascular risk factor for age-related macular degeneration; it has been linked to the development and progression of AMD—including early and neovascular forms—likely through adverse effects on the choriocapillaris and microvascular aging, whereas hypotension, varicose veins, and anemia are not established AMD risk factors here.",B,B,B,B,B,Neutral,False,True,False,False
What lipid-related condition correlates with AMD? a) High cholesterol b) Low triglycerides c) High HDL d) Low LDL,a) High cholesterol,"Higher HDL levels are linked with an increased risk of age-related macular degeneration, while higher LDL appears associated with a lower risk of early to intermediate AMD; evidence on triglycerides is mixed.",C,A,C,A,A,Negative,False,False,False,False
Can omega-3 supplements alone prevent AMD? a) Yes b) No c) Partially d) Only with vitamins,b) No,"Omega‑3 supplements may offer some protective benefit and modestly lower the risk of developing age‑related macular degeneration, but they are not sufficient on their own to prevent the disease; proven prevention relies more on specific vitamin and nutrient regimens.",B,B,B,B,B,Neutral,False,False,False,False
Which eye component is spared in AMD progression? a) Macula b) Optic nerve c) Retinal pigment epithelium d) Choroid,b) Optic nerve,"Age-related macular degeneration primarily targets the macula and involves degeneration of the retinal pigment epithelium and choroidal changes, whereas the optic nerve is not implicated and is generally spared during AMD progression.",B,B,B,B,B,Neutral,False,False,False,False
What laser-based therapy treats wet AMD? a) LASIK b) Photodynamic therapy c) PRK d) Cataract surgery,b) Photodynamic therapy,"b) Photodynamic therapy — a laser-activated treatment (including verteporfin and vascular-targeted variants) used to target choroidal neovascularization in neovascular or ""wet"" age-related macular degeneration to help preserve or improve vision.",B,B,B,B,B,Neutral,False,False,True,False
Does AMD heighten accident risk in older adults? a) Falls b) Burns c) Cuts d) Bruises,a) Falls,"Age-related macular degeneration in older adults causes central vision loss, poorer spatial perception and mobility, greater dependence, and impaired driving performance, which together raise the risk of falls; there is no evidence here that AMD specifically increases risk of burns, cuts, or bruises.",A,A,A,A,A,Neutral,False,False,False,False
Is AMD typically confined to one eye initially? a) Yes b) No c) Always d) Rarely,b) No,"Yes — age-related macular degeneration commonly appears in one eye at first, though it often progresses and affects both eyes over time.",A,B,A,B,B,Negative,False,False,False,False
Which nutritional protocol aids dry AMD? a) AREDS b) Low-carb diet c) High-protein diet d) Vegan diet,a) AREDS,"The established nutritional protocol for dry AMD is the AREDS/AREDS2 supplement formula, which has been shown to reduce progression in intermediate disease and improve outcomes; general diets like low‑carb, high‑protein, or vegan are not proven substitutes or specifically indicated as the standard nutritional treatment for dry AMD.",A,A,A,A,A,Neutral,False,False,False,False
Which racial group has elevated AMD rates? a) Caucasians b) African Americans c) Asians d) Native Americans,a) Caucasians,"Age-related macular degeneration is more common in Caucasians, with ethnicity-linked genetic risk factors—such as the CFH Y402H variant—contributing to the higher rates seen in this group compared with other ancestral groups.",A,A,A,A,A,Neutral,False,False,False,False
Does wet AMD always result in complete blindness? a) Yes b) No c) Often d) Rarely,b) No,"b) No — wet (neovascular) age-related macular degeneration can cause severe, progressive central vision loss and may lead to legal blindness or marked visual impairment, but it typically affects central vision rather than causing complete, total blindness; complete blindness usually requires widespread photoreceptor or retinal/optic nerve loss, which is not the usual course of wet AMD.",B,B,B,B,B,Neutral,False,False,False,False
What visual anomaly does AMD commonly produce? a) Straight lines appear wavy b) Peripheral darkening c) Flashing spots d) Double vision,a) Straight lines appear wavy,"Age-related macular degeneration primarily damages the macula, causing central vision loss, blurring and difficulty reading, and typically produces visual distortion (metamorphopsia) so that straight lines appear wavy; peripheral vision is usually spared, and flashing spots or double vision are less characteristic.",A,A,A,A,A,Neutral,False,False,False,False
Is AMD a bacterial condition? a) Yes b) No c) Sometimes d) Only wet AMD,b) No,"No — age-related macular degeneration is an age-related degenerative disease of the macula (with dry and wet subtypes) that causes central vision loss; it is not a bacterial infection. While systemic factors and associations such as periodontal disease or inflammation may influence risk, AMD itself is not caused by bacteria and wet AMD represents abnormal blood-vessel growth, not an infection.",B,B,B,B,B,Neutral,False,False,False,False
Which spatial skill does AMD disrupt? a) Depth perception b) Sound direction c) Smell intensity d) Touch sensitivity,a) Depth perception,"Age-related macular degeneration primarily disrupts visual spatial skills like depth perception, because central vision loss and reduced retinal sensitivity lead to poorer spatial perception, impaired motion sensitivity, and consequent difficulties with mobility and driving.",A,A,A,A,A,Neutral,False,False,False,False
Can AMD affect preschool-aged children? a) Yes b) No c) Rarely d) Only with genetics,b) No,Answer: Rarely — age-related macular degeneration is overwhelmingly a disorder of older adults and is not seen in preschool-aged children except in exceptionally rare inherited or genetic retinal conditions that can mimic or predispose to similar degeneration.,C,B,C,B,B,Negative,False,False,False,False
Does AMD often require assistive devices? a) Yes b) No c) Sometimes d) Never,a) Yes,"Yes — age-related macular degeneration often leads to central and general vision loss that impairs reading, driving, mobility and daily tasks, and assistive devices and technologies frequently help improve reading, object localization, navigation and orientation, so they are commonly used when vision is compromised.",A,C,A,C,A,Positive,False,False,False,False
What light exposure is an AMD risk factor? a) Blue light b) UV light c) Infrared light d) Visible light,b) UV light,"Evidence points to blue light exposure as the implicated risk factor: blue wavelengths can induce oxidative stress, inflammation, cellular and mitochondrial damage in retinal pigment epithelium and photoreceptors, promote lipofuscin accumulation and apoptotic cell loss, and have been linked to retinal damage and the development and progression of age-related macular degeneration, with overall lifetime light exposure also influencing risk.",A,A,A,A,B,No Help,False,False,False,False
Can physical activity alone halt AMD? a) Yes b) No c) Partially d) Only early stages,b) No,"Answer: c) Partially. Regular physical activity is linked with lower risk and can reduce onset or slow progression—especially helping prevent or ease early disease—but it is not a proven standalone cure that reliably halts AMD, and clinical treatments remain necessary.",C,B,C,B,B,Negative,False,False,False,False
Which vision type is most preserved in AMD? a) Night vision b) Peripheral vision c) Central vision d) Contrast vision,b) Peripheral vision,"Peripheral vision. Age-related macular degeneration primarily damages the macula, producing central vision loss, central scotomas, and reduced central acuity, while peripheral vision typically remains largely intact even when central sight is severely affected.",B,B,B,B,B,Neutral,False,False,False,False
What clinical procedure diagnoses AMD? a) Blood test b) Dilated eye exam c) Urine analysis d) ECG,b) Dilated eye exam,"A dilated eye exam is the clinical procedure used to diagnose age-related macular degeneration; retinal imaging methods like color fundus photography, slit‑lamp/fundus examination and OCT are commonly used to detect AMD, whereas blood tests, urine analysis and ECG are not standard diagnostic tools for AMD.",B,B,B,B,B,Neutral,False,False,False,False
Does reading in low light cause AMD? a) Yes b) No c) Sometimes d) Only prolonged,b) No,"No — reading in low light does not cause age-related macular degeneration. AMD is linked to aging, genetics and retinal pathology and is what leads to difficulty reading and low vision; while light can influence retinal health in specific ways and some low‑level night‑light approaches have been studied, routine reading in dim light may cause temporary eye strain or reduced reading comfort but is not shown to produce AMD.",B,B,B,B,B,Neutral,True,False,False,False
Which recognition task does AMD hinder? a) Face recognition b) Sound recognition c) Smell recognition d) Taste recognition,a) Face recognition,"Age-related macular degeneration primarily hinders face recognition (a). By causing central vision loss, blurred vision and reduced visual performance, it impairs the ability to perceive faces and facial expressions and leads to broader difficulties with reading, driving and spatial tasks, while nonvisual senses like sound, smell and taste are not affected.",A,A,A,A,A,Neutral,False,False,False,False
Are antibiotics a viable AMD therapy? a) Yes b) No c) Sometimes d) Only for wet AMD,b) No,"No — antibiotics are not a recognized therapy for age-related macular degeneration; they are used to prevent or treat ocular infections (for example after procedures), and while some antibiotic classes can affect certain deposits or imaging, established AMD treatments target vascular and degenerative processes (not antibiotics).",B,B,B,B,B,Neutral,False,False,True,False
What primary factor drives AMD prevalence? a) Age b) Diet c) Exercise d) Sleep,a) Age,"Age is the primary driver of AMD prevalence: advancing age strongly increases risk and underlies most cases, while diet and exercise can modify risk or progression (healthy nutrients and activity may help) and sleep is not a primary cause though AMD can impact sleep.",A,A,A,A,A,Neutral,False,False,False,False
Which process underlies wet AMD? a) Drusen growth b) Neovascularization c) Lens hardening d) Optic nerve damage,b) Neovascularization,"Wet AMD is driven by abnormal neovascularization—growth of new, leaky blood vessels (choroidal neovascularization) under the macula that causes exudation and rapid vision loss, which is why anti‑VEGF therapies that target this vessel growth are the main treatment.",B,B,B,B,B,Neutral,False,False,False,False
Does avoiding all sunlight prevent AMD? a) Yes b) No c) Partially d) Only with sunglasses,b) No,"Sunlight exposure is a recognized risk factor for age-related macular degeneration, so reducing exposure can lower risk, but avoiding all sunlight will not fully prevent AMD because age, genetics and other health factors also drive the disease; wearing sunglasses and UV protection can help reduce risk but do not guarantee complete prevention.",B,B,B,B,B,Neutral,False,False,False,False
Which vitamin is excluded from AREDS formulation? a) Vitamin A b) Vitamin B12 c) Vitamin C d) Vitamin E,b) Vitamin B12,"AREDS formulations are built around antioxidants like vitamin C, vitamin E and vitamin A (as carotenoids) to slow AMD progression, while vitamin B12—though low levels have been linked with AMD—is not included in the AREDS formulation.",B,A,B,A,B,Positive,False,False,False,False
What does fluorescein angiography highlight in wet AMD? a) Drusen density b) Vascular leakage c) Lens opacity d) Corneal thinning,b) Vascular leakage,"Fluorescein angiography in wet (neovascular/exudative) age-related macular degeneration visualizes abnormal blood vessels and dye leakage from choroidal neovascular membranes, so it highlights vascular leakage rather than drusen density, lens opacity, or corneal thinning.",B,B,B,B,B,Neutral,False,False,False,False
Which areas report higher AMD rates? a) Rural tropics b) Urban developed regions c) Arctic zones d) Desert climates,b) Urban developed regions,"Epidemiologic evidence indicates higher AMD rates in urban developed regions, with urban living linked to increased risk compared with rural tropics, Arctic zones, or desert climates.",B,B,B,B,B,Neutral,False,False,False,False
Can wet AMD damage be completely undone? a) Yes b) No c) Sometimes d) Only early stages,b) No,"Wet (neovascular) AMD typically causes progressive central vision loss that can be irreversible and lead to blindness; there is no cure, but current treatments can reduce fluid and leakage, slow or stop progression, and sometimes partially restore vision—especially when started early—so complete undoing of established damage is rare.",B,B,B,B,B,Neutral,False,False,False,False
What retinal region is central to AMD? a) Optic disc b) Macula c) Peripheral retina d) Ciliary body,b) Macula,"Age-related macular degeneration primarily targets the macula—the central retinal region (including the fovea)—causing central vision loss, central scotomas, and potentially central blindness, rather than primarily involving the optic disc, peripheral retina, or ciliary body.",B,B,B,B,B,Neutral,False,False,False,False
Is sanitation a direct AMD trigger? a) Yes b) No c) Sometimes d) Only poor hygiene,b) No,"Answer: b) No. Age-related macular degeneration is primarily linked to aging, genetic factors and inflammatory processes; while systemic inflammation and conditions such as periodontal disease may influence risk, there’s no evidence that sanitation or poor hygiene is a direct trigger for AMD.",B,B,B,B,B,Neutral,False,False,False,False
What vision aid benefits AMD patients? a) Hearing aids b) Magnifiers c) Crutches d) Inhalers,b) Magnifiers,"Age-related macular degeneration leads to central vision loss and difficulty reading, and low-vision optical devices—particularly magnifiers and other reading aids—improve remaining vision and reading ability and speed, so magnifiers are the beneficial choice.",B,B,B,B,B,Neutral,False,False,False,False
Which daily function does AMD most disrupt? a) Driving b) Hearing c) Tasting d) Smelling,a) Driving,"Age-related macular degeneration most disrupts driving; by damaging central vision it causes blurred and reduced vision, poor spatial perception and motion sensitivity, and difficulty reading and lane keeping, which together degrade driving performance and safety.",A,A,A,A,A,Neutral,False,False,False,False
Does heavy drinking directly induce AMD? a) Yes b) No c) Sometimes d) Only with smoking,b) No,"c) Sometimes — heavy alcohol drinking has been linked to higher AMD incidence and can influence disease risk, but it is generally seen as an associated risk factor rather than a proven direct, sole cause; by contrast, smoking is more consistently shown to cause or aggravate AMD.",C,B,C,B,B,Negative,False,True,False,False
What genetic link heightens AMD risk? a) Eye color b) Family history c) Skin type d) Hair density,b) Family history,"Family history—reflecting inherited genetic associations—is the key genetic link that heightens the risk of age-related macular degeneration; specific gene variants (for example in complement pathway genes such as CFI) have been implicated, whereas eye color, skin type, and hair density are not established primary genetic risk factors.",B,B,B,B,B,Neutral,False,False,False,False
Which retinal complication occurs in wet AMD? a) Drusen reduction b) Subretinal hemorrhage c) Optic atrophy d) Lens detachment,b) Subretinal hemorrhage,"Wet (neovascular) age-related macular degeneration produces choroidal neovascularization and commonly leads to subretinal hemorrhage with resultant macular scarring, photoreceptor damage and vision loss, so the correct answer is b) Subretinal hemorrhage.",B,B,B,B,B,Neutral,False,False,False,False
Is bright light exposure a primary AMD cause? a) Yes b) No c) Sometimes d) Only prolonged,b) No,"Answer: Sometimes. Bright or high-energy (especially blue) light is not established as the primary cause of AMD, but excessive or chronic exposure can damage retinal cells, increase oxidative stress and inflammation, and is linked to early and dry forms of the disease, so it can contribute to or worsen AMD under prolonged or intense exposure.",C,B,C,B,B,Negative,True,False,False,False
What routine screening detects AMD early? a) Blood test b) Eye exam c) Hearing test d) Skin check,b) Eye exam,"Regular eye exams are the routine screening that detect age-related macular degeneration early; comprehensive eye care including dilated fundus examination and imaging (e.g., OCT or slit‑lamp/fundus evaluation) can reveal early drusen and retinal changes, whereas blood tests, hearing tests, or skin checks are not used for routine AMD detection.",B,B,B,B,B,Neutral,False,False,False,False
Are floaters a common AMD symptom? a) Yes b) No c) Sometimes d) Only late stages,b) No,"No — floaters are not a typical feature of age‑related macular degeneration; they more often reflect vitreous or posterior capsule problems or can arise after intravitreal injections or with certain drugs, whereas AMD usually causes central/blurry vision loss and drusen-related changes.",B,B,B,B,B,Neutral,False,False,False,False
Which iris color may correlate with AMD risk? a) Brown b) Blue c) Green d) Hazel,b) Blue,"Lighter iris pigmentation—most notably blue irides—has been associated with a higher risk of age-related macular degeneration, plausibly related to greater susceptibility to damaging blue light exposure.",B,B,B,B,B,Neutral,False,False,False,False
Can vitamin A alone reverse AMD? a) Yes b) No c) Sometimes d) Only with zinc,b) No,"Answer: b) No. Vitamin A alone has not been shown to reverse age‑related macular degeneration; evidence points instead to the importance of zinc and combined nutritional strategies for reducing risk or slowing progression, while AMD is generally progressive and not fully reversible.",B,B,B,B,B,Neutral,False,False,False,False
What visual impairment does AMD frequently cause? a) Peripheral loss b) Central scotomas c) Flashing lights d) Double vision,b) Central scotomas,"Age-related macular degeneration damages the macula and commonly causes loss of central vision, typically presenting as central scotomas—so the correct choice is b.",B,B,B,B,B,Neutral,True,False,False,False
Does high sugar consumption directly trigger AMD? a) Yes b) No c) Sometimes d) Only with obesity,b) No,"High sugar intake can raise blood glucose and glycation products that are linked to age‑related macular degeneration, and it also promotes obesity and metabolic inflammation that worsen AMD risk—so high sugar can sometimes act directly but often contributes indirectly through obesity and related metabolic pathways.",C,B,C,B,B,Negative,False,True,False,False
What behavioral change mitigates AMD risk? a) Increased smoking b) Quitting smoking c) Less sleep d) More screen time,b) Quitting smoking,"Quitting smoking mitigates the risk of age-related macular degeneration: tobacco use increases the risk and progression of AMD, while smoking cessation is associated with reduced progression and lower likelihood of severe forms; there is no evidence that less sleep or more screen time protect against AMD.",B,B,B,B,B,Neutral,False,True,False,False
Is night vision the primary loss in AMD? a) Yes b) No c) Sometimes d) Only wet AMD,b) No,"Answer: No (b). Age-related macular degeneration primarily damages the macula and causes loss of central vision—blurred central vision, difficulty reading and driving, and reduced spatial perception—whereas night blindness or impaired scotopic vision is characteristic of other retinal disorders rather than the typical presentation of AMD (even the wet form mainly causes central vision loss rather than primary night-vision loss).",B,B,B,B,B,Neutral,False,False,False,False
What scan type is used for AMD detection? a) MRI b) Retina scan c) CT scan d) PET scan,b) Retina scan,"Optical coherence tomography (OCT) is the primary imaging method used to diagnose age-related macular degeneration, so among the choices given the ""retina scan"" option best corresponds and is the correct answer (b).",B,B,B,B,B,Neutral,False,False,False,False
Can dietary changes alone control wet AMD? a) Yes b) No c) Sometimes d) Only early stages,b) No,"No — while diet and nutritional supplements can reduce risk and help prevent or slow early stages of AMD, they do not by themselves control neovascular (wet) AMD, which typically requires anti‑VEGF and other medical or intravitreal treatments.",B,B,B,B,B,Neutral,False,False,False,False
Which visual adaptation does AMD impair? a) Low-light adjustment b) Sound localization c) Taste acuity d) Balance control,a) Low-light adjustment,"Age-related macular degeneration impairs dark adaptation—the eye’s ability to adjust to low light—often occurring early in the disease and reflecting retinal/RPE dysfunction, so difficulty seeing in dim conditions is a characteristic feature.",A,A,A,A,A,Neutral,False,False,False,False
Is insufficient sleep a direct AMD cause? a) Yes b) No c) Sometimes d) Only chronic,b) No,"No — the available information does not support insufficient sleep as a direct cause of age‑related macular degeneration; rather, AMD can disturb sleep and sleep disorders more generally can affect ocular health, so poor sleep may contribute to broader eye or systemic risks but is not shown to directly cause AMD.",B,B,B,B,B,Neutral,True,False,False,False
What regular assessment tracks AMD? a) Blood test b) Eye checkup c) Hearing exam d) Skin test,b) Eye checkup,"Regular eye checkups and vision assessments are the routine way to diagnose and monitor age-related macular degeneration; blood tests may offer supporting biomarkers in some contexts, while hearing and skin tests are not used to track AMD.",B,B,B,B,B,Neutral,False,False,False,False
Does dry AMD typically involve retinal hemorrhages? a) Yes b) No c) Sometimes d) Only late stages,b) No,"No — the dry (non‑neovascular/atrophic) form of AMD typically does not produce retinal hemorrhages; hemorrhages are seen with the neovascular/exudative (wet) form, often in late-stage choroidal neovascularization or from other vascular/iatrogenic causes.",B,B,B,B,B,Neutral,False,False,False,False
Which population has reduced AMD incidence? a) Caucasians b) African Americans c) Europeans d) Asians,b) African Americans,Epidemiologic and genetic evidence indicates that individuals of African ancestry (African Americans) have a reduced incidence of age-related macular degeneration compared with Caucasian/European and Asian populations.,B,B,B,B,B,Neutral,False,False,False,False
Can late-stage AMD lead to visual hallucinations? a) Yes b) No c) Rarely d) Only wet AMD,a) Yes,"Yes. Advanced AMD can cause severe central vision loss, legal blindness, and retinal deafferentation, which can trigger Charles Bonnet syndrome and complex visual hallucinations; the likelihood rises with greater vision loss and is not limited to the wet form.",A,A,A,A,A,Neutral,False,False,False,False
Is AMD restricted to those over 80? a) Yes b) No c) Usually d) Rarely,b) No,"No — age-related macular degeneration is not limited to people over 80; it commonly affects those over 50 (around one in five in that age group), risk increases with age, and some subtypes can occur in younger individuals.",B,B,B,B,B,Neutral,False,False,False,False
What biological process contributes to AMD? a) Oxidative stress b) Bone remodeling c) Muscle growth d) Skin repair,a) Oxidative stress,"Oxidative stress—manifesting as oxidative damage in the retina and promoting retinal pigment epithelium dysfunction and retinal atrophy—is a central biological contributor to age-related macular degeneration, whereas processes like bone remodeling, muscle growth, or skin repair are not implicated.",A,A,A,A,A,Neutral,False,False,False,False
Is massage therapy a recognized AMD treatment? a) Yes b) No c) Sometimes d) Only experimental,b) No,"No — massage therapy is not a recognized treatment for age-related macular degeneration. The provided information identifies ocular treatments such as photodynamic therapy, gene-based and intravitreal approaches, and other medical or experimental interventions for AMD, but it does not list massage as a therapeutic option.",B,B,B,B,B,Neutral,False,False,True,False
Which emotional condition may AMD exacerbate? a) Depression b) Euphoria c) Confidence d) Alertness,a) Depression,Age-related macular degeneration often causes central vision loss and emotional distress and is linked to an increased risk of—and can aggravate—depression.,A,A,A,A,A,Neutral,False,False,False,False
Do glasses directly cause AMD? a) Yes b) No c) Sometimes d) Only long-term use,b) No,"No — glasses do not directly cause age-related macular degeneration. AMD is associated with aging, genetic and inflammatory factors and other systemic conditions, and it leads to progressive central vision loss often requiring long-term management; corrective lenses may aid vision but are not a cause of the disease.",B,B,B,B,B,Neutral,True,False,False,False
What imaging technique supports AMD diagnosis? a) Fundus photography b) X-ray c) Thermal scan d) Ultrasound,a) Fundus photography,"Color fundus/fundus photography is a primary imaging modality used to detect and document age-related macular degeneration, while ocular ultrasound may sometimes assist in specific or adjunctive situations.",A,A,A,A,A,Neutral,False,False,False,False
Does wet AMD often result in retinal scarring? a) Yes b) No c) Rarely d) Only early stages,a) Yes,Yes — neovascular (wet) AMD commonly leads to retinal/macular scarring because persistent leakage and hemorrhage from the new vessels and associated subretinal or submacular bleeding induce fibrotic scarring that damages the macula.,A,A,A,A,A,Neutral,False,False,False,False
Is calcium deficiency a primary AMD cause? a) Yes b) No c) Sometimes d) Unknown,b) No,"Answer: b) No. Disturbances in calcium handling and nutrient deficiencies are implicated in early changes and progression of AMD, but they are not established as the primary cause—AMD is multifactorial, driven mainly by age, genetics, inflammation and other factors.",B,B,B,B,B,Neutral,True,False,False,False
Which perceptual ability does AMD affect? a) Distance estimation b) Sound pitch c) Taste intensity d) Smell acuity,a) Distance estimation,"Age-related macular degeneration primarily impairs vision—reducing visual acuity, central vision and spatial/motion perception and causing difficulty with reading and driving—so it affects distance estimation.",A,A,A,A,A,Neutral,False,False,False,False
Does dry AMD inevitably progress to wet AMD? a) Yes b) No c) Often d) Rarely,b) No,"No — dry AMD does not inevitably progress to wet AMD; while dry forms can cause progressive central vision loss and some eyes later develop neovascularization with exudation, many cases remain non‑neovascular (including geographic atrophy), and conversion risk varies with individual factors and monitoring.",B,B,B,B,B,Neutral,False,False,False,False
What is the approximate U.S. prevalence of AMD? a) 2 million b) 6 million c) 11 million d) 15 million,c) 11 million,"Age-related macular degeneration is a common cause of central vision loss and significant visual impairment in older U.S. adults, affecting millions—approximately 11 million people in the United States (option c).",C,C,C,C,C,Neutral,False,False,False,False
Can avoiding all dairy prevent wet AMD? a) Yes b) No c) Sometimes d) Only with diet,b) No,"Answer: No. Simply avoiding all dairy does not prevent wet age-related macular degeneration; overall dietary patterns and specific nutrients (antioxidants, vitamins, omega‑3s, carotenoids, and macular pigment) can influence risk, but wet AMD is multifactorial and cannot be reliably prevented by eliminating dairy alone—medical monitoring and treatments are important.",B,B,B,B,B,Neutral,False,False,False,False
What retinal change is a hallmark of early AMD? a) Neovascularization b) Drusen accumulation c) Optic nerve atrophy d) Corneal thinning,b) Drusen accumulation,"The hallmark of early age-related macular degeneration is accumulation of drusen—yellowish deposits beneath the retinal pigment epithelium on the retina—which are characteristic of early disease and increase the risk of progression; neovascularization, optic nerve atrophy, and corneal thinning are not typical early features.",B,B,B,B,B,Neutral,False,False,False,False
Which symptom distinguishes wet AMD from dry AMD? a) Gradual vision decline b) Sudden central distortion c) Peripheral haze d) Eye fatigue,b) Sudden central distortion,"Wet AMD typically produces new, leaking vessels and exudation in the macula that lead to an abrupt onset of central visual distortion, whereas dry AMD causes a more gradual central vision decline—so the distinguishing symptom is sudden central distortion (b).",B,B,B,B,B,Neutral,False,False,False,False
What is the final stage of advanced dry AMD? a) Choroidal rupture b) Geographic atrophy c) Retinal detachment d) Macular edema,b) Geographic atrophy,"The final stage of advanced dry (non‑exudative) age-related macular degeneration is geographic atrophy, an end‑stage loss of retinal pigment epithelium and photoreceptors that produces progressive central vision loss.",B,B,B,B,B,Neutral,False,False,False,False
Which lifestyle choice is a significant AMD risk factor? a) Smoking b) Daily meditation c) Drinking tea d) Moderate exercise,a) Smoking,"Smoking is a well-established, significant modifiable risk factor for age-related macular degeneration—it increases the likelihood of developing AMD, is linked to earlier onset, progression to advanced/late disease, and worse visual outcomes. Daily meditation and drinking tea are not indicated as risk factors, and moderate exercise is not shown to increase AMD risk and may even have beneficial effects on retinal health.",A,A,A,A,A,Neutral,False,True,False,False
Which AMD type involves abnormal blood vessel growth? a) Early AMD b) Wet AMD c) Dry AMD d) Intermediate AMD,b) Wet AMD,"Wet AMD — also called exudative or neovascular AMD — is the form characterized by abnormal growth of blood vessels beneath the retina, which causes leakage/exudation and can lead to rapid central vision loss and is treated with intravitreal anti‑VEGF agents such as aflibercept.",B,B,B,B,B,Neutral,False,False,False,False
Is there a complete cure for late-stage AMD? a) Yes b) No c) In trials d) Only for dry AMD,b) No,"No — late-stage age-related macular degeneration is generally not completely curable; it can lead to irreversible vision loss and is difficult to cure. Current strategies (rehabilitation, implants, intravitreal drugs and stem-cell or other experimental approaches) can slow progression, improve or partially restore function, and many are under clinical investigation with some promising leads for dry AMD, but no definitive cure for late-stage disease exists yet.",B,B,B,B,B,Neutral,False,False,False,False
What medication is a primary treatment for wet AMD? a) Anti-VEGF injections b) Painkillers c) Antihistamines d) Eye drops,a) Anti-VEGF injections,"Anti-VEGF intravitreal injections are the primary treatment for wet age-related macular degeneration; agents like ranibizumab, aflibercept and bevacizumab target abnormal blood vessel growth, reduce fluid and can improve vision, whereas painkillers, antihistamines and routine eye drops are not primary treatments.",A,A,A,A,A,Neutral,False,False,True,False
Which vision component is least impacted by AMD? a) Central vision b) Peripheral vision c) Contrast sensitivity d) Color acuity,b) Peripheral vision,"Peripheral vision is least impacted by AMD; the disease primarily damages the macula and causes central vision loss and declines in contrast sensitivity and color recognition, while peripheral vision typically remains intact.",B,B,B,B,B,Neutral,False,False,False,False
What inherited factor raises AMD likelihood? a) Family history b) Eye size c) Hair type d) Skin texture,a) Family history,"Family history is the inherited factor most strongly associated with an increased risk of age-related macular degeneration (AMD); genetic variants and inherited loci have been linked to retinal changes and higher AMD susceptibility, while traits like eye size, hair type, or skin texture are not supported as inherited risk factors.",A,A,A,A,A,Neutral,False,False,False,False
Which diagnostic approach is useless for AMD? a) Amsler grid b) OCT c) Hearing test d) Fundus photography,c) Hearing test,"Hearing tests are not useful for diagnosing age-related macular degeneration; by contrast the Amsler grid, optical coherence tomography, and fundus photography are established tools for detecting and monitoring macular disease.",C,C,C,C,C,Neutral,False,False,False,False
What simple test tracks AMD-related vision changes? a) Blood sugar test b) Amsler grid c) Reflex test d) Temperature check,b) Amsler grid,"The Amsler grid (Amsler test) is a simple chart used to detect and monitor central visual distortions associated with age-related macular degeneration, making it the appropriate test for tracking AMD-related vision changes.",B,B,B,B,B,Neutral,False,False,False,False
Which AMD variant is most common among patients? a) Wet AMD b) Dry AMD c) Both equally d) Neither,b) Dry AMD,"Dry (non‑neovascular) AMD is the most common variant seen in patients; the atrophic form with drusen and geographic atrophy is frequently present, while neovascular (wet) AMD occurs less often but tends to be more severe and treatment‑focused.",B,B,B,B,B,Neutral,False,False,False,False
Can wearing sunglasses fully prevent AMD onset? a) Yes b) No c) Sometimes d) Only with diet,b) No,"Sunglasses help reduce UV exposure and can lower one component of risk, but they cannot fully prevent AMD onset because the disease is driven by multiple factors including age, genetics, diet and other health and ocular influences; prevention is multifactorial, so the correct answer is b) No.",B,B,B,B,B,Neutral,False,False,False,False
Which metabolic disorder is tied to increased AMD risk? a) Diabetes b) Thyroid disease c) Anemia d) Gout,a) Diabetes,"The data indicate gout as the metabolic disorder most directly tied to increased risk of age-related macular degeneration, with consistent associations showing higher incidence and prevalence of AMD; anemia shows no similar link, while diabetes and thyroid disease have more general or weaker associations in this dataset.",D,A,D,A,A,Negative,False,True,False,False
What is the focus of dry AMD therapy? a) Full reversal b) Slowing progression c) Pain management d) Surgical repair,b) Slowing progression,"The primary aim of dry AMD therapy is slowing disease progression rather than fully reversing damage, treating pain, or performing surgical repair; because dry AMD leads to retinal pigment epithelium dysfunction, drusen and geographic atrophy with progressive vision loss, current and investigational treatments focus on slowing atrophy and preserving vision (for example complement inhibitors, photobiomodulation and cell‑based approaches), while true reversal and surgical solutions remain largely experimental.",B,B,B,B,B,Neutral,False,False,True,False
What retinal deposit is typical in dry AMD? a) Blood clots b) Drusen c) Lipid plaques d) Calcium crystals,b) Drusen,"The characteristic retinal deposit in dry (non‑neovascular) age‑related macular degeneration is drusen—yellowish, extracellular lipid‑rich deposits beneath the retinal pigment epithelium that are a hallmark of early and intermediate dry AMD and signal increased risk of progression.",B,B,B,B,B,Neutral,False,False,False,False
At what age does AMD typically become more prevalent? a) 40 b) 50 c) 60 d) 70,c) 60,"Age-related macular degeneration becomes increasingly common with advancing age, with prevalence rising markedly around and after age 60 — so the best choice is c) 60.",C,C,C,C,C,Neutral,False,False,False,False
What marks the onset of wet AMD? a) Slow peripheral fade b) Rapid central blur c) Eye dryness d) Floaters,b) Rapid central blur,"The onset of wet AMD is typically marked by a rapid central blur or sudden loss/distortion of central vision, not slow peripheral fading, eye dryness, or floaters.",B,B,B,B,B,Neutral,False,False,False,False
