user_input,retrieved_contexts,response,reference,answer_correctness,answer_relevancy,answer_similarity,faithfulness,context_precision,context_recall
What is a frequent complaint of AMD patients?,"['A frequent complaint is difficulty reading — patients often experience blurred or lost central vision that makes seeing fine detail (reading, recognizing faces, driving) difficult, leading to frustration and greater dependence on others.']","A frequent complaint of AMD patients is difficulty reading due to blurred or lost central vision that impairs seeing fine detail (e.g., reading, recognizing faces, driving), causing frustration and increased dependence on others.",A frequent complaint of AMD patients is difficulty seeing in low light.,0.23108423898958885,,0.9243369559583554,1.0,0.0,0.0
What is the purpose of fundus photography in AMD?,"['Fundus photography captures color images of the retina to diagnose and document age-related macular degeneration and its subtypes, reveal features such as drusen (including dot and reticular types), RPE atrophy, geographic atrophy, neovascular changes (including polypoidal choroidal vasculopathy) and fibrosis, and to monitor disease progression over time to guide management.']","Fundus photography in AMD is used to capture color retinal images to diagnose and document AMD and its subtypes, visualize features such as drusen (dot and reticular), RPE atrophy, geographic atrophy, neovascular changes (including PCV) and fibrosis, and to monitor disease progression over time to guide management.",Fundus photography documents retinal changes like drusen or hemorrhages in AMD.,0.6466568352901447,0.9694285965577844,0.9502637047969427,1.0,0.9999999999,0.0
What is the main environmental risk factor for AMD?,"['The strongest modifiable environmental risk factor for age-related macular degeneration is cigarette smoking; environmental exposures such as smoking and poor nutrition promote oxidative stress and intraocular inflammation that increase the risk of developing and progressing AMD, alongside nonmodifiable drivers like age and genetics.']","The main modifiable environmental risk factor for age-related macular degeneration is cigarette smoking, which—along with poor nutrition—promotes oxidative stress and intraocular inflammation that increase AMD risk and progression.",The main environmental risk factor for AMD is prolonged UV light exposure.,0.22913825798652349,0.9481711452177407,0.9165530319460939,1.0,0.0,0.0
What is the definition of legal blindness in AMD?,"['In age-related macular degeneration, legal blindness refers to the severe central vision loss seen in advanced disease (for example from geographic atrophy, neovascularization, or photoreceptor death) that produces profound visual impairment; by standard legal criteria it is best-corrected visual acuity of 20/200 or worse in the better-seeing eye or a visual field of 20 degrees or less.']","In age-related macular degeneration, legal blindness is severe central vision loss—best-corrected visual acuity of 20/200 or worse in the better-seeing eye or a visual field of 20 degrees or less, typically from geographic atrophy, neovascularization, or photoreceptor death.","Legal blindness in AMD is defined as central vision worse than 20/200, even with correction.",0.417623200207311,0.9202275414295104,0.9204928008292439,1.0,0.9999999999,1.0
What is the role of the choroid in AMD?,"['The choroid is central to AMD: structural and functional changes in the choroid and choriocapillaris compromise RPE support, promote drusen and subretinal deposit formation with complement pathway involvement, and underlie both geographic atrophy and macular neovascularization (including choroidal neovascularization and polypoidal choroidal vasculopathy). Regional and inner choroidal alterations influence AMD subtype and severity, affect the posterior segment and visual outcomes, and are both impacted by and targeted with treatments such as anti‑VEGF and suprachoroidal approaches.']","The choroid is central in AMD pathogenesis and progression: structural and functional changes in the choroid and choriocapillaris impair RPE support, promote drusen and subretinal deposits via complement-mediated processes, and underlie both geographic atrophy and macular neovascularization (including CNV and PCV), with regional/inner choroidal alterations influencing AMD subtype, severity, visual outcomes, and response to treatments such as anti‑VEGF and suprachoroidal approaches.",The choroid supplies blood to the retina and is involved in wet AMD’s neovascularization.,0.2262583083596917,0.9690881709688695,0.9050173732344551,1.0,0.9999999999,0.0
What is a common mobility challenge for AMD patients?,"['A common mobility challenge for people with AMD is reduced mobility from central vision loss and impaired spatial perception, which makes reading signs and judging distances difficult, worsens motion sensitivity, leads to driving problems (observation, lane‑keeping and gap‑selection errors), and often increases dependence on others.']","A common mobility challenge for people with AMD is reduced mobility due to central vision loss and impaired spatial perception, which hinders reading signs, judging distances, worsens motion sensitivity, creates driving errors (observation, lane‑keeping, gap selection), and increases dependence on others.",A common mobility challenge for AMD patients is navigating obstacles due to central vision loss.,0.36179436307019414,0.9645949001955914,0.9471774522807765,1.0,0.9999999999,1.0
What is the primary focus of AMD research?,"['Research into age-related macular degeneration is primarily aimed at understanding the causes and disease mechanisms that drive progressive central vision loss and blindness—including genetic, inflammatory, and biomarker contributors—while improving diagnosis and monitoring with imaging, molecular and AI tools, and developing therapies and preventive strategies (from drugs and growth factors to cell transplantation and novel materials) to preserve vision and address impacts on reading, driving, mobility, and emotional wellbeing.']","The primary focus of AMD research is to understand the underlying genetic, inflammatory, and molecular mechanisms driving progressive central vision loss and blindness and to improve diagnosis, monitoring (including imaging and AI), and development of therapies and preventive strategies—from drugs and growth factors to cell transplantation and novel materials—to preserve vision and mitigate functional and emotional impacts.",The primary focus of AMD research is developing treatments to halt or reverse retinal damage.,0.38229667529310396,0.9999999999999997,0.9291867011724156,0.5,0.9999999999,1.0
What is the effect of AMD on night vision?,"['Age-related macular degeneration primarily damages the macula and central vision, causing progressive loss of detailed sight, blurred vision, reading and driving difficulties and impaired spatial perception; while its hallmark is central vision loss, some late-onset or related forms can also reduce night vision, causing difficulty seeing in low light or even night blindness as the disease advances.']","Age-related macular degeneration primarily impairs central, detailed vision but can—particularly in later or related forms—also reduce night vision and cause difficulty seeing in low light or even night blindness as the disease progresses.",AMD can reduce night vision by damaging the macula’s ability to adapt to low light.,0.7197234244908566,0.8613008120938125,0.8788936979634263,1.0,0.9999999999,1.0
What is the purpose of genetic testing in AMD?,"['Genetic testing in age-related macular degeneration is used to identify underlying genetic causes or specific pathogenic variants that may mimic or contribute to AMD, distinguish monogenic inherited retinal dystrophies from typical AMD, and provide personalized risk profiling to inform diagnosis, prognosis, clinical management, trial or therapy eligibility, and family counseling; its practical utility can be limited by costs, unclear referral pathways, and currently limited treatment options for some genetic findings.']","Genetic testing in AMD aims to identify pathogenic variants that may cause or contribute to AMD or mimic inherited retinal dystrophies, enable personalized risk profiling for diagnosis, prognosis, management, trial/therapy eligibility, and family counseling, while its practical utility can be limited by cost, referral pathways, and limited treatment options for some findings.",Genetic testing identifies AMD risk genes like CFH to predict susceptibility.,0.4118493909338676,0.9928139973476758,0.8973975637354701,1.0,0.9999999999,1.0
What is the typical progression rate of dry AMD?,"['Dry age‑related macular degeneration usually progresses slowly but variably; when it evolves to geographic atrophy the lesion enlargement is commonly on the order of about 1–2 mm² per year on average, though rates vary widely. Growth is influenced by baseline lesion size and by features such as soft or reticular pseudodrusen, drusenoid pigment epithelial detachments, foveal involvement, autofluorescence patterns and choroidal thickness, and faster enlargement is associated with greater risk of photoreceptor loss and vision decline.']","Dry AMD progresses slowly and variably, with geographic atrophy lesions typically enlarging on the order of ~1–2 mm² per year on average, though rates vary widely and are influenced by baseline lesion size, drusen/PED features, autofluorescence pattern, foveal involvement, and choroidal thickness.","Dry AMD typically progresses slowly over years, varying by individual.",0.5241421664900945,0.0,0.8965686659603777,1.0,0.9999999999,1.0
What is the role of vitamin E in AMD management?,"['Vitamin E appears to have a supportive role in AMD management: it may help prevent or slow progression, support retinal and retinal pigment epithelium health (including effects on bisretinoid metabolism) and improve photoreceptor resilience, and higher intake has been linked to some improvements in retinal outcomes; late-stage disease is often associated with lower vitamin E levels. It is not a cure but may be a useful adjunct to other treatments, with evidence that is suggestive but not definitive.']","Vitamin E may serve as a supportive adjunct in AMD management by helping to prevent or slow progression, supporting retinal and RPE health (including bisretinoid metabolism) and photoreceptor resilience, and is associated with higher retinal outcome measures though evidence is suggestive rather than definitive.","Vitamin E acts as an antioxidant, protecting retinal cells in AMD management.",0.9338126375290506,0.0,0.9352505501162026,1.0,0.9999999999,0.0
What is a key feature of advanced wet AMD?,"['A hallmark of advanced wet AMD is pathologic choroidal neovascularization — abnormal growth of blood vessels under the retina — which commonly leads to severe, often irreversible central vision loss.']","A key feature of advanced wet AMD is pathologic choroidal neovascularization—abnormal growth of blood vessels beneath the retina that commonly causes severe, often irreversible central vision loss.",A key feature of advanced wet AMD is rapid central vision loss from hemorrhages.,0.7336250781981752,1.0000000000000002,0.9345003127927014,1.0,0.0,0.0
What is the benefit of high-contrast tools for AMD patients?,"['High‑contrast tools boost visual performance for people with AMD by enhancing high‑contrast visual acuity, making reading, object recognition, mobility and spatial tasks easier, reducing dependence and frustration, and improving overall quality of life.']","High-contrast tools improve high-contrast visual acuity in people with AMD, making reading, object recognition, mobility and spatial tasks easier, reducing dependence and frustration, and improving overall quality of life.",High-contrast tools improve visibility for AMD patients with central vision loss.,0.9849857855703242,0.9756993181168799,0.9399431422812969,1.0,0.9999999999,1.0
What is the primary cause of AMD?,"['Age-related macular degeneration is primarily driven by aging-related degeneration of the macula: advancing age is the dominant risk factor, and the disease results from macular changes such as drusen (small deposits beneath the retina) together with inflammation (elevated inflammatory markers), genetic susceptibility (variants like HTRA1 and APOE), and vascular/neovascular abnormalities that collectively cause progressive central vision loss.']","The primary cause of age-related macular degeneration (AMD) is age-related degeneration of the macula, with advancing age as the dominant risk factor compounded by drusen accumulation, inflammation, genetic variants (e.g., HTRA1, APOE), and vascular/neovascular changes leading to progressive central vision loss.",The primary cause of AMD is age-related retinal degeneration.,0.44682203641475193,0.9340089498887276,0.9301455447118446,1.0,0.9999999999,1.0
What is the role of beta-carotene in the original AREDS formula?,"['In the original AREDS formula, beta‑carotene was included as a provitamin A antioxidant intended to help protect against age‑related macular degeneration and reduce the risk of severe vision loss, but it was later associated with safety concerns—including an increased risk of neovascular (wet) AMD in some contexts—which prompted its reconsideration and replacement in subsequent AREDS2 formulations.']","In the original AREDS formula, beta‑carotene was included as a provitamin A antioxidant intended to help protect against age‑related macular degeneration and reduce risk of severe vision loss, but later was associated with safety concerns—including an increased risk of neovascular (wet) AMD in some contexts—which led to its reconsideration and replacement in AREDS2.",Beta-carotene served as an antioxidant in the original AREDS formula to slow AMD.,0.5659996726829245,0.9903986484267667,0.9306653573983644,1.0,0.9999999999,1.0
What is a common early intervention for AMD?,"['A common early intervention for AMD is prompt therapeutic management to preserve central vision—combining eye-directed treatments with control of systemic risk factors like hypertension and use of vision-support measures to improve acuity and near vision—because early, appropriate care can prevent vision impairment, permanent vision loss, or progression to blindness.']","A common early intervention for AMD is prompt therapeutic management combining eye-directed treatments, control of systemic risk factors (e.g., hypertension), and vision-support measures to preserve central acuity and reduce progression to vision impairment or blindness.",A common early intervention for AMD is nutritional supplementation like AREDS.,0.22710807101721714,0.9999999999999997,0.9084035409769485,1.0,0.0,0.0
What is the effect of AMD on depth perception?,"['Age-related macular degeneration impairs depth perception by damaging central vision and blurring the area needed for fine stereoscopic cues, leading to poorer spatial perception and mobility. Affected individuals often have increased difficulty judging distances and motion, show more observation and driving errors, struggle with reading, and may become more dependent on others due to reduced overall visual perception.']","AMD impairs depth perception by damaging central vision and blurring the fine stereoscopic cues needed for accurate spatial judgments, leading to poorer distance and motion perception, increased errors in tasks like driving and reading, and greater dependence on others.",AMD can impair depth perception by distorting central vision.,0.9816595191913744,0.9821513317193346,0.9266101577025746,1.0,0.9999999999,1.0
What is the purpose of visual field testing in AMD?,"['Visual field testing in age-related macular degeneration is used to quantify and monitor loss of central vision and detect scotomas, track disease progression and treatment effects, and assess the functional impact of visual impairment on activities such as reading and driving to guide clinical management and rehabilitation.']","Visual field testing in age-related macular degeneration is used to quantify and monitor central vision loss and scotomas, track disease progression and treatment effects, and assess functional impact on tasks like reading and driving to guide clinical management and rehabilitation.",Visual field testing maps central vision loss caused by AMD.,0.3952402378331398,0.9373988759805286,0.9143580536313424,1.0,0.9999999999,1.0
What is the typical duration of photodynamic therapy effects in AMD?,"['Photodynamic therapy for neovascular AMD typically suppresses lesion activity for about three months, so benefits are usually temporary and retreatment at roughly three-month intervals is often required; combining PDT with anti-VEGF therapy can extend and enhance the effect.']","Photodynamic therapy for neovascular AMD typically suppresses lesion activity for about three months, often requiring retreatment at roughly three-month intervals, and combining PDT with anti-VEGF therapy can extend and enhance the effect.","Photodynamic therapy effects in AMD typically last a few months, requiring repeat treatments.",0.8315313672820065,0.9263859397965198,0.9261254691280256,1.0,0.9999999999,1.0
What is the role of omega-3 fatty acids in AMD?,"['Omega‑3 fatty acids have been linked to influencing age‑related macular degeneration, with evidence that dietary omega‑3s and supplements can support eye health by reducing inflammation, countering oxidative damage, and improving macular pigment density, which may help prevent or slow AMD progression; however, findings are mixed and some reports have associated supplementation with a higher risk of late AMD, so benefits are not uniformly proven.']","Dietary omega‑3 fatty acids may support eye health and help prevent or slow AMD by reducing inflammation, oxidative damage, and improving macular pigment density, but evidence is mixed and some studies have reported no benefit or an association with higher risk of late AMD, so definitive conclusions require further high-quality research.",Omega-3 fatty acids reduce retinal inflammation and may slow AMD progression.,0.37009986345523604,0.0,0.9349449083663989,0.8888888888888888,0.9999999999,1.0
What is a common emotional impact of AMD?,"['Age-related macular degeneration commonly leads to significant emotional distress—patients often experience frustration, reduced emotional well‑being and feelings tied to loss of independence as central vision loss makes reading, driving and daily mobility harder and increases reliance on others.']","A common emotional impact of age-related macular degeneration is significant emotional distress, including frustration, reduced emotional well‑being, and feelings related to loss of independence as central vision loss impairs reading, driving, and daily mobility.",A common emotional impact of AMD is anxiety due to vision loss.,0.22483006815211695,0.914088861502472,0.8993798989165238,1.0,0.0,0.0
What is the purpose of sunglasses in AMD management?,"['Sunglasses are used in AMD management primarily to protect the eyes from ultraviolet and other harmful light exposure, reducing UV-related damage to the retina and helping to lower the risk of developing or slowing progression of age-related macular degeneration.']",Sunglasses in AMD management are used primarily to block ultraviolet and other harmful light exposure to reduce retinal damage and help lower the risk of developing or slowing progression of age-related macular degeneration.,Sunglasses protect the retina from UV damage in AMD management.,0.9893537766050228,0.9883290946515709,0.9574151064200911,1.0,0.9999999999,1.0
What is the effect of AMD on driving ability?,"['Age-related macular degeneration primarily impairs central vision and overall visual function, which reduces driving performance and safety. People with AMD commonly have difficulty reading signs and signals, recognizing hazards and other road users, maintaining lane position and selecting gaps, and they may experience motion sensitivity and slowed or error-prone visual scanning, all of which can lead to poorer safety ratings, increased observation errors, greater dependence on others, and in some cases inability to drive.']","Age-related macular degeneration impairs central vision and overall visual function, leading to difficulties reading signs, recognizing hazards, maintaining lane position and selecting gaps, increased observation errors and slowed visual scanning, and consequently poorer driving performance, reduced safety, greater dependence on others, and in some cases inability to drive.",AMD impairs driving ability by reducing central vision needed for road awareness.,0.9728075041448068,,0.8912300165792273,1.0,0.9999999999,1.0
What is the role of the retinal pigment epithelium in AMD?,"['The retinal pigment epithelium is central to AMD: age- and disease-related dysfunction, loss, detachment and phenotypic changes of RPE cells drive drusen and subretinal deposit formation, compromise photoreceptors and outer retinal function, and lead to geographic atrophy and central vision loss. Disease processes—such as inflammation, toxic protein/lipid accumulation and changes in Bruch’s membrane and the choroid—further injure the RPE, creating a self‑amplifying cycle, and restoring or replacing functional RPE can prevent or slow degeneration, making the RPE a primary site of injury and a key therapeutic target.']","The retinal pigment epithelium (RPE) is the primary site of injury in AMD—age- and disease-related RPE dysfunction, loss, detachment, and phenotypic change drive drusen and subretinal deposit formation, impair photoreceptors and outer retinal function, and lead to geographic atrophy and vision loss, while inflammation, toxic protein/lipid accumulation, and Bruch’s membrane/choroidal changes further damage RPE in a self‑amplifying cycle, making RPE restoration or replacement a key therapeutic target.",The retinal pigment epithelium nourishes photoreceptors and degenerates in AMD.,0.3765178117359967,0.9736724516667478,0.9060712469439867,1.0,0.9999999999,0.0
What is a frequent finding in OCT scans of dry AMD?,"['On OCT imaging of dry AMD, clinicians commonly see drusen (often large soft drusen and drusenoid pigment epithelial detachments) along with retinal pigment epithelium dysfunction and atrophy; these changes are frequently accompanied by geographic atrophy, focal gaps or disruption of the photoreceptor layer, and overall retinal thinning.']","A frequent OCT finding in dry AMD is large soft drusen and drusenoid pigment epithelial detachments with associated RPE dysfunction/atrophy, often accompanied by geographic atrophy, photoreceptor disruption, and retinal thinning.",A frequent finding in OCT scans of dry AMD is drusen beneath the retina.,0.44876547609119977,0.9487437601582828,0.9379190472219421,1.0,0.9999999999,1.0
What is the benefit of bold text for AMD patients?,"['Using bold or otherwise enhanced text can improve reading performance for people with age-related macular degeneration, helping offset central-vision loss and the reading difficulty that commonly accompanies the condition and making reading easier and less frustrating.']",Bold or otherwise enhanced text can improve reading performance for people with age-related macular degeneration by helping offset central-vision loss and making reading easier and less frustrating.,Bold text enhances readability for AMD patients with reduced central vision.,0.9771721095765631,0.8925740139184842,0.9086884383062521,1.0,0.9999999999,1.0
What is the typical prognosis for wet AMD without treatment?,"['Left untreated, wet age‑related macular degeneration typically progresses rapidly from choroidal neovascularization to worsening central visual acuity, causing profound central vision loss and often resulting in severe vision impairment or blindness.']","Left untreated, wet AMD typically progresses rapidly from choroidal neovascularization to worsening central visual acuity, causing profound central vision loss and often resulting in severe vision impairment or legal blindness.","Without treatment, wet AMD typically leads to severe central vision loss within months.",0.9855857386342962,0.8962044170012553,0.9423429545371848,0.75,0.9999999999,1.0
What is the role of lutein in AMD prevention?,"['Lutein, concentrated in the macula and retina, acts as a protective pigment that increases macular pigment optical density and helps filter harmful blue light while providing antioxidant and anti-inflammatory effects that protect retinal cells. Dietary intake or supplementation of lutein (often with zeaxanthin) is associated with improved visual performance—contrast sensitivity and acuity—and with a reduced risk or slower progression of age-related macular degeneration, particularly in early or nonexudative stages. Overall, lutein appears to play a preventive and supportive role in maintaining macular health and reducing AMD-related vision decline.']","Lutein, concentrated in the macula, increases macular pigment optical density and—through blue-light filtering, antioxidant, and anti-inflammatory effects—supports macular health and is associated with improved visual performance and a reduced risk or slower progression of early/nonexudative AMD.",Lutein filters harmful light and protects the macula in AMD prevention.,0.9829311543801568,0.8938326527072454,0.931724617520627,1.0,0.9999999999,1.0
What is a common daily challenge for AMD patients?,"['A common daily challenge for people with age-related macular degeneration is loss of central vision, which makes reading and recognizing faces difficult, impairs driving and other tasks that require detailed sight, reduces spatial perception and mobility, increases dependence on others, and often causes frustration and reduced everyday functioning.']","A common daily challenge for people with age-related macular degeneration is loss of central vision, which makes reading and recognizing faces difficult, impairs driving and other tasks requiring detailed sight, reduces spatial perception and mobility, increases dependence on others, and often causes frustration and reduced everyday functioning.",A common daily challenge for AMD patients is reading small print.,0.20803312297564736,0.9109333340840072,0.8321324919025894,1.0,0.9999999999,0.0
What is the purpose of anti-VEGF drugs in AMD?,"['Anti‑VEGF drugs are used to treat the neovascular (wet) form of age-related macular degeneration by blocking VEGF-driven abnormal blood-vessel growth and leakage in the macula, thereby reducing fluid, stabilizing or improving central vision, and preventing blindness. They are given by intravitreal injection and typically require repeated dosing to maintain benefit; they are generally effective and well tolerated but can be costly and carry risks of ocular or systemic adverse effects and long-term changes such as macular atrophy or fibrosis.']","Anti‑VEGF drugs for neovascular (wet) AMD are intravitreally injected medications that block VEGF to reduce abnormal blood-vessel growth and leakage in the macula, thereby decreasing fluid, stabilizing or improving central vision, and preventing blindness.",Anti-VEGF drugs inhibit blood vessel growth to manage wet AMD.,0.5670130792199239,0.9376655249367308,0.9347189835463621,1.0,0.9999999999,1.0
What is the effect of AMD on face recognition?,"['Age-related macular degeneration (AMD) impairs face recognition, especially in advanced stages: central vision loss, blurred vision and progressive visual impairment reduce the ability to see fine facial details and recognize people, with dry AMD shown to worsen face-recognition performance. These deficits contribute to difficulties with reading, mobility and independence and can have emotional and safety consequences, though interventions such as prosthetic central-vision aids and perceptual training can partially improve face-recognition ability.']","AMD impairs face recognition—especially in advanced and dry stages—because central vision loss and blurring reduce perception of fine facial details, leading to poorer recognition that can partly be improved with prosthetic central-vision aids and perceptual training.",AMD impairs face recognition by blurring central vision details.,0.42416403303097805,0.981139190005193,0.9466561321239121,1.0,0.9999999999,1.0
What is the role of vitamin C in AMD?,"['The evidence is mixed: higher dietary vitamin C intake is associated with lower risk of age-related macular degeneration (including neovascular forms) and late-stage AMD patients often have lower vitamin C intakes, but some studies link supplemental or high-dose vitamin C with increased AMD risk or development; thus adequate dietary vitamin C may be protective while the effects of supplements are inconsistent and require further study.']","Evidence is mixed: adequate dietary vitamin C intake appears associated with lower risk of AMD and late-stage patients often have lower intakes, but some studies link high-dose or supplemental vitamin C with increased risk, so dietary vitamin C may be protective while the effects of supplements remain uncertain and need further study.","Vitamin C acts as an antioxidant, reducing retinal damage in AMD.",0.2261002289518248,0.0,0.9044009158072992,1.0,0.0,0.0
What is a typical feature of geographic atrophy on imaging?,"['Geographic atrophy typically appears on imaging as well‑demarcated areas of decreased fundus autofluorescence reflecting loss of retinal pigment epithelium and overlying photoreceptors, often accompanied on OCT by outer retinal thinning and on OCT angiography by choriocapillaris flow deficits.']","A typical imaging feature of geographic atrophy is well‑demarcated areas of decreased fundus autofluorescence from loss of retinal pigment epithelium and photoreceptors, often with outer retinal thinning on OCT and choriocapillaris flow deficits on OCT angiography.",A typical feature of geographic atrophy on imaging is sharply defined areas of retinal loss.,0.5352183647304772,0.9837264431067756,0.9408734589219087,1.0,0.9999999999,0.0
What is the benefit of large-print books for AMD patients?,"['Because AMD often causes central vision loss and difficulty reading, larger print makes text easier to resolve, enabling patients to read more comfortably and accurately; this improves independence, reduces frustration and reliance on others, and helps preserve everyday functioning and quality of life.']","Large-print books help AMD patients read more comfortably and accurately by making text easier to resolve, which preserves independence, reduces frustration, and improves everyday functioning and quality of life.",Large-print books improve readability by compensating for central vision loss in AMD.,0.610714398963728,0.9897068977422768,0.9428575958549124,1.0,0.9999999999,1.0
What is the purpose of retinal scans in AMD?,"['Retinal scans—particularly OCT—are used in AMD to detect and quantify hallmark macular changes such as drusen, subretinal deposits and retinal pigment epithelium/photoreceptor layer alterations, identify fluid or new abnormal blood vessels (neovascular disease), diagnose and stage the condition, monitor progression and treatment response, and enable automated and low‑cost or home monitoring to guide clinical care.']","Retinal scans—especially OCT—are used in AMD to detect and quantify hallmark macular changes (drusen, subretinal deposits, RPE/photoreceptor alterations), identify fluid or neovascularization, diagnose and stage disease, monitor progression and treatment response, and enable automated or home monitoring to guide clinical care.","Retinal scans monitor drusen, fluid, or hemorrhages to assess AMD progression.",0.9372497949694965,0.9578682984762166,0.9254697681132804,1.0,0.9999999999,1.0
What is the effect of AMD on reading speed?,"['Age-related macular degeneration substantially impairs reading speed and ability by damaging central vision and related visual processing, causing difficulty reading and reduced reading performance; various low-vision interventions—such as magnifying aids, reading and oculomotor training, eccentric viewing training, and newer optical or prosthetic approaches—can partially restore or improve reading speed.']","Age-related macular degeneration substantially reduces reading speed and ability by damaging central vision and related visual processing, though interventions like magnifiers, reading/oculomotor and eccentric viewing training, and newer optical or prosthetic approaches can partially restore or improve reading performance.",AMD slows reading speed by impairing central vision clarity.,0.3577192037728354,0.9078396143319442,0.8854222696367963,1.0,0.9999999999,1.0
What is the role of zeaxanthin in AMD management?,"['Zeaxanthin concentrates in the macula and fovea and, when supplemented, is associated with reduced AMD risk and can help prevent and slow disease progression; it has been used as part of management for early and unilateral neovascular AMD and to lower fellow‑eye incidence, while improving macular pigment density, contrast sensitivity, glare tolerance and overall ocular function, and providing retinal protection by reducing oxidative damage and supporting retinal pigment epithelium structure and mitochondrial health.']","Zeaxanthin concentrates in the macula and fovea and, when supplemented, is associated with reduced AMD risk and slowed progression—used in early and unilateral neovascular AMD to lower fellow‑eye incidence, improve macular pigment density, contrast sensitivity, glare tolerance and overall ocular function, and provide retinal protection by reducing oxidative damage and supporting RPE structure and mitochondrial health.",Zeaxanthin protects the macula from light damage in AMD management.,0.3479956644330028,0.8994881865454328,0.9304441961935497,1.0,0.9999999999,1.0
What is a common adaptation for AMD patients in the kitchen?,"['Because AMD commonly causes central vision loss, people with the condition typically adapt their kitchens by improving lighting and contrast and using large-print or tactile labels, magnifiers and talking devices, simplified layouts, and adaptive utensils to make food prep, reading recipes, and safety tasks easier and more independent.']","A common adaptation for people with AMD is improving kitchen lighting and contrast and using large-print or tactile labels, magnifiers or talking devices, simplified layouts, and adaptive utensils to aid food prep, reading recipes, and safety.",A common adaptation is using high-contrast utensils for better visibility.,0.968154638814021,0.9489453318633309,0.8726185552560839,1.0,0.0,0.0
What is the purpose of macular translocation surgery?,"['Macular translocation surgery repositions the macula to move it away from damaged or bleeding areas beneath the retina—commonly used for submacular hemorrhage and neovascular age-related macular degeneration—to treat retinal disease, preserve or restore central vision, and improve visual function and quality of life.']",Macular translocation surgery repositions the macula away from damaged or bleeding subretinal areas—commonly for submacular hemorrhage and neovascular AMD—to treat retinal disease and preserve or restore central vision and visual function.,Macular translocation surgery repositions the macula to healthier retinal areas in severe AMD.,0.9871891569868998,0.977114737874535,0.9487566279475994,1.0,0.9999999999,0.0
What is the effect of AMD on color contrast?,"['Age-related macular degeneration reduces color contrast and impairs color recognition and overall color vision by damaging central retinal function, making it harder to distinguish hues and subtle differences and affecting everyday tasks like reading and driving; some interventions — for example lutein supplementation, certain blue‑light‑filtering intraocular lenses, retinal-targeted treatments and assistive/processing technologies — can partially improve perceived contrast and color discrimination.']","Age-related macular degeneration reduces color contrast by damaging central retinal function, impairing color recognition and discrimination of hues and subtle differences and thereby worsening everyday tasks like reading and driving, though some interventions (e.g., lutein, blue‑light‑filtering IOLs, retinal therapies, assistive technologies) can partially improve perceived contrast.",AMD reduces color contrast by damaging the macula’s cone cells.,0.3869567476713609,0.8688117512925357,0.8811603240187769,1.0,0.9999999999,1.0
What is the benefit of audio books for AMD patients?,"['Because age-related macular degeneration often causes central vision loss, blurred vision and difficulty reading that can increase dependence and emotional distress, audiobooks restore access to books and information, reduce frustration, support greater independence and mobility, and help maintain quality of life.']","Audiobooks help AMD patients regain access to books and information, reduce frustration, and support greater independence, mobility, and quality of life by mitigating the impact of central vision loss on reading.",Audio books allow AMD patients to access literature without relying on vision.,0.6122364706366057,0.9855558658844088,0.948945882546423,0.8333333333333334,0.9999999999,1.0
What is the role of the CFH gene in AMD?,"['CFH encodes complement factor H, a key negative regulator of the alternative complement pathway; common risk variants (notably the rs1061170/Y402H change) and loss‑of‑function alterations reduce factor H activity or levels, impair complement control, promote local inflammation, RPE dysfunction and deposit formation, and thereby increase susceptibility to AMD and progression to advanced and neovascular forms, while protective CFH alleles lower risk.']","CFH encodes complement factor H, a key negative regulator of the alternative complement pathway, and common risk variants (notably rs1061170/Y402H) or loss‑of‑function changes reduce factor H activity or levels, impair complement control, promote local inflammation, RPE dysfunction and deposit formation, and thereby increase susceptibility to AMD and progression to advanced and neovascular forms, while protective CFH alleles lower risk.","The CFH gene regulates inflammation, and its mutations increase AMD risk.",0.22258816808965315,0.9526740052312944,0.8903415506246957,1.0,0.9999999999,1.0
What is a typical finding in fluorescein angiography for wet AMD?,"['In wet AMD, fluorescein angiography typically demonstrates dye leakage from choroidal neovascularization, often showing classic or occult CNV patterns with progressive vascular leakage and late-phase pooling.']","A typical fluorescein angiography finding in wet AMD is dye leakage from choroidal neovascularization, often appearing as classic or occult CNV with progressive vascular leakage and late-phase pooling.",A typical finding is leakage from abnormal blood vessels in wet AMD.,0.7924982858391141,0.9912314193564069,0.9199931433564565,1.0,0.9999999999,1.0
What is the benefit of quitting smoking for AMD patients?,"['Quitting smoking reduces the risk of developing and worsening age-related macular degeneration, lowers the likelihood of late-stage changes such as geographic atrophy that cause central vision loss and blindness, and is linked to better visual outcomes and treatment response—potentially lessening the need for repeated therapies—so stopping smoking can slow disease progression and help preserve vision.']","Quitting smoking reduces the risk of developing and worsening age-related macular degeneration, lowers the likelihood of late-stage changes such as geographic atrophy that cause central vision loss and blindness, and is associated with better visual outcomes and treatment responses, potentially reducing the need for repeated therapies and slowing disease progression to help preserve vision.","Quitting smoking reduces retinal oxidative stress, slowing AMD progression.",0.22556713515212357,0.9082435842275808,0.9022685406084943,1.0,0.9999999999,0.0
